,First AdjEM,First AdjO,First AdjD,First AdjT,First Luck,Second AdjEM,Second AdjO,Second AdjD,Second AdjT,Second Luck,Location,Result
1411,14.8,113.9,99.1,67.7,0.088,11.23,107.6,96.4,59.5,0.025,1,0
1412,14.8,113.9,99.1,67.7,0.088,-1.76,99.7,101.5,64.0,0.05,-1,1
1413,14.8,113.9,99.1,67.7,0.088,18.86,115.0,96.1,63.3,-0.062,1,0
1414,14.8,113.9,99.1,67.7,0.088,4.55,104.5,100.0,64.9,-0.08,-1,1
1415,14.8,113.9,99.1,67.7,0.088,11.45,115.4,104.0,67.6,-0.065,-1,1
1416,14.8,113.9,99.1,67.7,0.088,4.55,104.5,100.0,64.9,-0.08,0,1
1417,14.8,113.9,99.1,67.7,0.088,25.15,121.1,95.9,67.3,-0.01,0,0
1418,14.8,113.9,99.1,67.7,0.088,14.14,109.8,95.6,66.2,0.06,0,1
1419,14.8,113.9,99.1,67.7,0.088,23.2,112.7,89.5,70.1,-0.021,0,1
1420,14.8,113.9,99.1,67.7,0.088,14.63,103.1,88.5,66.3,0.049,0,1
1421,14.8,113.9,99.1,67.7,0.088,27.49,119.2,91.7,69.3,0.041,0,0
1422,14.76,111.9,97.1,67.5,0.052,27.49,119.2,91.7,69.3,0.041,0,0
1423,14.76,111.9,97.1,67.5,0.052,-15.21,96.9,112.1,64.0,-0.024,1,1
1424,14.76,111.9,97.1,67.5,0.052,3.89,102.6,98.7,63.9,0.008,-1,1
1425,14.76,111.9,97.1,67.5,0.052,-13.6,93.7,107.4,69.2,0.025,1,1
1426,14.76,111.9,97.1,67.5,0.052,16.52,108.6,92.1,64.7,0.012,0,1
1427,14.76,111.9,97.1,67.5,0.052,18.55,113.8,95.3,64.8,-0.038,0,1
1428,14.76,111.9,97.1,67.5,0.052,27.04,118.0,91.0,67.4,0.004,0,0
1429,14.76,111.9,97.1,67.5,0.052,3.59,103.0,99.4,67.0,0.001,1,1
1430,14.76,111.9,97.1,67.5,0.052,8.04,110.2,102.1,68.8,0.039,1,1
1431,14.76,111.9,97.1,67.5,0.052,5.18,107.1,101.9,65.1,0.006,-1,1
1432,14.76,111.9,97.1,67.5,0.052,9.31,105.3,96.0,62.0,-0.037,1,1
1433,14.76,111.9,97.1,67.5,0.052,-1.31,102.9,104.2,67.4,0.022,0,1
1434,14.76,111.9,97.1,67.5,0.052,-6.16,98.4,104.5,66.5,-0.025,1,1
1435,14.76,111.9,97.1,67.5,0.052,9.38,106.6,97.2,67.7,-0.077,-1,1
1436,14.76,111.9,97.1,67.5,0.052,2.83,105.8,102.9,71.2,-0.057,1,1
1437,14.76,111.9,97.1,67.5,0.052,5.18,107.1,101.9,65.1,0.006,1,1
1438,14.76,111.9,97.1,67.5,0.052,9.38,106.6,97.2,67.7,-0.077,1,0
1439,14.76,111.9,97.1,67.5,0.052,15.34,109.3,94.0,66.5,0.105,-1,1
1440,14.76,111.9,97.1,67.5,0.052,18.75,112.0,93.3,67.2,0.033,-1,0
1441,14.76,111.9,97.1,67.5,0.052,16.61,113.9,97.2,66.7,-0.019,1,1
1442,14.76,111.9,97.1,67.5,0.052,10.06,109.4,99.3,66.6,-0.035,-1,1
1443,14.76,111.9,97.1,67.5,0.052,10.82,106.9,96.1,64.9,0.001,-1,0
1444,14.76,111.9,97.1,67.5,0.052,15.34,109.3,94.0,66.5,0.105,1,0
1445,14.76,111.9,97.1,67.5,0.052,14.04,107.0,92.9,67.2,-0.02,1,1
1446,14.76,111.9,97.1,67.5,0.052,9.31,105.3,96.0,62.0,-0.037,-1,0
1447,14.76,111.9,97.1,67.5,0.052,18.75,112.0,93.3,67.2,0.033,1,0
1448,14.76,111.9,97.1,67.5,0.052,22.72,120.5,97.8,69.7,-0.061,-1,0
1449,14.76,111.9,97.1,67.5,0.052,22.36,121.0,98.6,66.1,0.022,1,1
1450,14.76,111.9,97.1,67.5,0.052,16.61,113.9,97.2,66.7,-0.019,-1,0
1451,14.76,111.9,97.1,67.5,0.052,16.24,115.5,99.3,65.0,-0.017,-1,0
1452,14.76,111.9,97.1,67.5,0.052,10.06,109.4,99.3,66.6,-0.035,1,1
1453,14.76,111.9,97.1,67.5,0.052,10.06,109.4,99.3,66.6,-0.035,0,1
1454,14.76,111.9,97.1,67.5,0.052,15.34,109.3,94.0,66.5,0.105,0,1
1455,14.76,111.9,97.1,67.5,0.052,22.36,121.0,98.6,66.1,0.022,0,0
1456,14.76,111.9,97.1,67.5,0.052,14.85,116.8,101.9,64.7,-0.02,0,1
1457,14.76,111.9,97.1,67.5,0.052,25.15,121.1,95.9,67.3,-0.01,0,0
1458,14.63,103.1,88.5,66.3,0.049,-4.32,104.7,109.0,66.2,-0.116,1,1
1459,14.63,103.1,88.5,66.3,0.049,-5.36,105.4,110.8,66.6,-0.108,1,1
1460,14.63,103.1,88.5,66.3,0.049,-13.19,97.1,110.3,69.4,-0.002,1,1
1461,14.63,103.1,88.5,66.3,0.049,-12.31,93.7,106.0,69.3,0.034,1,1
1462,14.63,103.1,88.5,66.3,0.049,13.36,111.2,97.8,68.6,0.01,0,1
1463,14.63,103.1,88.5,66.3,0.049,17.23,111.2,94.0,69.9,-0.028,0,1
1464,14.63,103.1,88.5,66.3,0.049,-21.52,97.8,119.3,67.1,0.009,1,1
1465,14.63,103.1,88.5,66.3,0.049,13.78,105.9,92.2,67.2,0.086,-1,1
1466,14.63,103.1,88.5,66.3,0.049,22.72,120.5,97.8,69.7,-0.061,1,1
1467,14.63,103.1,88.5,66.3,0.049,-9.2,93.3,102.5,63.7,-0.002,1,1
1468,14.63,103.1,88.5,66.3,0.049,-8.72,102.8,111.5,70.6,0.109,1,1
1469,14.63,103.1,88.5,66.3,0.049,-17.64,95.5,113.1,65.6,0.04,1,1
1470,14.63,103.1,88.5,66.3,0.049,27.04,118.0,91.0,67.4,0.004,1,0
1471,14.63,103.1,88.5,66.3,0.049,25.64,110.7,85.0,66.5,-0.031,1,1
1472,14.63,103.1,88.5,66.3,0.049,16.48,111.0,94.6,65.1,-0.054,-1,0
1473,14.63,103.1,88.5,66.3,0.049,27.49,119.2,91.7,69.3,0.041,-1,0
1474,14.63,103.1,88.5,66.3,0.049,20.88,112.5,91.6,63.8,-0.043,1,1
1475,14.63,103.1,88.5,66.3,0.049,25.64,110.7,85.0,66.5,-0.031,-1,0
1476,14.63,103.1,88.5,66.3,0.049,17.02,108.7,91.7,65.9,0.014,1,0
1477,14.63,103.1,88.5,66.3,0.049,15.6,103.8,88.2,67.6,-0.074,-1,1
1478,14.63,103.1,88.5,66.3,0.049,3.01,104.1,101.1,65.6,-0.02,1,1
1479,14.63,103.1,88.5,66.3,0.049,27.49,119.2,91.7,69.3,0.041,1,0
1480,14.63,103.1,88.5,66.3,0.049,20.88,112.5,91.6,63.8,-0.043,-1,0
1481,14.63,103.1,88.5,66.3,0.049,11.76,108.3,96.6,68.0,-0.001,-1,0
1482,14.63,103.1,88.5,66.3,0.049,12.6,109.6,97.0,66.6,-0.092,1,0
1483,14.63,103.1,88.5,66.3,0.049,17.02,108.7,91.7,65.9,0.014,-1,1
1484,14.63,103.1,88.5,66.3,0.049,16.48,111.0,94.6,65.1,-0.054,1,1
1485,14.63,103.1,88.5,66.3,0.049,11.76,108.3,96.6,68.0,-0.001,1,1
1486,14.63,103.1,88.5,66.3,0.049,12.6,109.6,97.0,66.6,-0.092,-1,1
1487,14.63,103.1,88.5,66.3,0.049,15.6,103.8,88.2,67.6,-0.074,1,0
1488,14.63,103.1,88.5,66.3,0.049,27.04,118.0,91.0,67.4,0.004,-1,0
1489,14.63,103.1,88.5,66.3,0.049,25.64,110.7,85.0,66.5,-0.031,0,0
1490,14.63,103.1,88.5,66.3,0.049,18.65,107.3,88.7,68.6,-0.052,0,1
1491,14.63,103.1,88.5,66.3,0.049,15.34,109.3,94.0,66.5,0.105,0,1
1492,14.63,103.1,88.5,66.3,0.049,14.8,113.9,99.1,67.7,0.088,0,0
1493,14.46,107.7,93.3,66.3,-0.084,-8.09,97.3,105.4,67.8,0.128,1,1
1494,14.46,107.7,93.3,66.3,-0.084,2.92,99.9,96.9,70.5,0.043,1,1
1495,14.46,107.7,93.3,66.3,-0.084,3.1,105.1,102.0,65.6,-0.084,1,1
1496,14.46,107.7,93.3,66.3,-0.084,-14.6,99.2,113.8,70.0,-0.028,-1,1
1497,14.46,107.7,93.3,66.3,-0.084,0.89,105.9,105.0,68.3,0.115,1,1
1498,14.46,107.7,93.3,66.3,-0.084,-3.86,104.1,107.9,69.7,-0.0,1,0
1499,14.46,107.7,93.3,66.3,-0.084,7.94,101.2,93.2,67.3,0.005,-1,1
1500,14.46,107.7,93.3,66.3,-0.084,14.14,109.8,95.6,66.2,0.06,1,0
1501,14.46,107.7,93.3,66.3,-0.084,-0.48,103.3,103.8,69.5,0.023,1,1
1502,14.46,107.7,93.3,66.3,-0.084,10.58,115.4,104.8,69.4,0.054,1,0
1503,14.46,107.7,93.3,66.3,-0.084,10.61,107.1,96.5,66.1,0.085,1,0
1504,14.46,107.7,93.3,66.3,-0.084,-3.82,107.7,111.5,69.6,0.1,1,1
1505,14.46,107.7,93.3,66.3,-0.084,15.14,107.5,92.4,64.4,0.029,1,0
1506,14.46,107.7,93.3,66.3,-0.084,10.64,106.5,95.9,67.4,0.041,-1,0
1507,14.46,107.7,93.3,66.3,-0.084,3.86,107.3,103.5,66.2,-0.121,-1,1
1508,14.46,107.7,93.3,66.3,-0.084,6.09,105.2,99.1,65.8,0.075,1,0
1509,14.46,107.7,93.3,66.3,-0.084,2.38,100.5,98.2,64.1,-0.048,1,1
1510,14.46,107.7,93.3,66.3,-0.084,3.86,107.3,103.5,66.2,-0.121,1,1
1511,14.46,107.7,93.3,66.3,-0.084,10.64,106.5,95.9,67.4,0.041,1,1
1512,14.46,107.7,93.3,66.3,-0.084,6.09,105.2,99.1,65.8,0.075,-1,1
1513,14.46,107.7,93.3,66.3,-0.084,2.38,100.5,98.2,64.1,-0.048,-1,1
1514,14.46,107.7,93.3,66.3,-0.084,25.96,118.6,92.6,72.2,0.048,1,0
1515,14.46,107.7,93.3,66.3,-0.084,7.94,101.2,93.2,67.3,0.005,1,0
1516,14.46,107.7,93.3,66.3,-0.084,10.33,110.0,99.6,67.9,0.014,-1,0
1517,14.46,107.7,93.3,66.3,-0.084,24.26,115.9,91.7,65.2,-0.029,-1,0
1518,14.46,107.7,93.3,66.3,-0.084,14.14,109.8,95.6,66.2,0.06,-1,0
1519,14.46,107.7,93.3,66.3,-0.084,5.17,104.1,98.9,69.5,0.078,1,1
1520,14.46,107.7,93.3,66.3,-0.084,5.17,104.1,98.9,69.5,0.078,-1,0
1521,14.46,107.7,93.3,66.3,-0.084,-5.36,105.4,110.8,66.6,-0.108,-1,1
1522,14.46,107.7,93.3,66.3,-0.084,-5.36,105.4,110.8,66.6,-0.108,1,1
1523,14.46,107.7,93.3,66.3,-0.084,10.33,110.0,99.6,67.9,0.014,1,1
1524,14.46,107.7,93.3,66.3,-0.084,2.38,100.5,98.2,64.1,-0.048,0,1
1525,14.46,107.7,93.3,66.3,-0.084,24.26,115.9,91.7,65.2,-0.029,0,0
1526,14.46,107.7,93.3,66.3,-0.084,10.83,111.8,101.0,70.8,-0.014,1,1
1527,14.46,107.7,93.3,66.3,-0.084,12.59,108.9,96.3,68.4,0.048,-1,1
1528,14.46,107.7,93.3,66.3,-0.084,12.94,110.1,97.2,68.0,0.026,-1,1
1529,14.46,107.7,93.3,66.3,-0.084,15.69,109.1,93.4,66.7,-0.01,0,0
1530,14.46,109.1,94.6,63.1,-0.039,-10.52,99.4,109.9,69.2,0.059,1,1
1531,14.46,109.1,94.6,63.1,-0.039,-6.7,96.2,102.9,67.5,-0.063,1,0
1532,14.46,109.1,94.6,63.1,-0.039,-8.09,102.3,110.3,69.2,0.013,1,0
1533,14.46,109.1,94.6,63.1,-0.039,-10.83,94.8,105.6,64.6,0.066,1,0
1534,14.46,109.1,94.6,63.1,-0.039,14.8,113.9,99.1,67.7,0.088,0,1
1535,14.46,109.1,94.6,63.1,-0.039,27.49,119.2,91.7,69.3,0.041,0,1
1536,14.46,109.1,94.6,63.1,-0.039,9.43,108.5,99.0,68.9,0.066,0,1
1537,14.46,109.1,94.6,63.1,-0.039,-13.19,97.1,110.3,69.4,-0.002,1,1
1538,14.46,109.1,94.6,63.1,-0.039,-11.34,92.8,104.1,67.0,0.001,1,1
1539,14.46,109.1,94.6,63.1,-0.039,12.59,108.9,96.3,68.4,0.048,-1,0
1540,14.46,109.1,94.6,63.1,-0.039,18.86,115.0,96.1,63.3,-0.062,1,1
1541,14.46,109.1,94.6,63.1,-0.039,6.02,105.7,99.7,65.2,-0.07,-1,0
1542,14.46,109.1,94.6,63.1,-0.039,-3.63,96.7,100.3,69.9,-0.032,1,1
1543,14.46,109.1,94.6,63.1,-0.039,12.31,101.1,88.8,68.6,0.059,1,0
1544,14.46,109.1,94.6,63.1,-0.039,-4.46,99.3,103.8,68.9,0.043,-1,1
1545,14.46,109.1,94.6,63.1,-0.039,11.45,109.3,97.8,67.9,-0.021,1,1
1546,14.46,109.1,94.6,63.1,-0.039,-9.85,98.8,108.7,65.9,-0.047,-1,1
1547,14.46,109.1,94.6,63.1,-0.039,10.71,109.2,98.5,65.7,0.1,1,1
1548,14.46,109.1,94.6,63.1,-0.039,4.84,105.9,101.1,64.8,-0.108,-1,0
1549,14.46,109.1,94.6,63.1,-0.039,-0.43,94.7,95.1,67.6,0.017,1,1
1550,14.46,109.1,94.6,63.1,-0.039,3.27,99.3,96.0,67.3,-0.089,1,1
1551,14.46,109.1,94.6,63.1,-0.039,12.31,101.1,88.8,68.6,0.059,-1,1
1552,14.46,109.1,94.6,63.1,-0.039,11.45,109.3,97.8,67.9,-0.021,-1,0
1553,14.46,109.1,94.6,63.1,-0.039,-9.85,98.8,108.7,65.9,-0.047,1,1
1554,14.46,109.1,94.6,63.1,-0.039,-4.46,99.3,103.8,68.9,0.043,1,1
1555,14.46,109.1,94.6,63.1,-0.039,3.27,99.3,96.0,67.3,-0.089,-1,1
1556,14.46,109.1,94.6,63.1,-0.039,0.6,100.4,99.8,68.0,-0.085,-1,1
1557,14.46,109.1,94.6,63.1,-0.039,-1.22,111.8,113.0,69.1,0.052,1,1
1558,14.46,109.1,94.6,63.1,-0.039,-4.68,98.9,103.6,67.2,-0.005,-1,0
1559,14.46,109.1,94.6,63.1,-0.039,9.45,108.1,98.7,66.8,0.061,-1,1
1560,14.46,109.1,94.6,63.1,-0.039,14.85,116.8,101.9,64.7,-0.02,1,1
1561,14.46,109.1,94.6,63.1,-0.039,-1.22,111.8,113.0,69.1,0.052,0,1
1562,14.46,109.1,94.6,63.1,-0.039,9.45,108.1,98.7,66.8,0.061,0,0
1563,14.46,109.1,94.6,63.1,-0.039,8.04,110.2,102.1,68.8,0.039,-1,1
1564,14.46,109.1,94.6,63.1,-0.039,12.27,107.2,94.9,67.8,-0.053,-1,0
1565,14.45,112.9,98.4,65.4,0.121,0.34,109.5,109.1,70.3,-0.027,1,1
1566,14.45,112.9,98.4,65.4,0.121,-21.52,97.8,119.3,67.1,0.009,1,1
1567,14.45,112.9,98.4,65.4,0.121,7.99,104.8,96.8,67.2,-0.09,0,1
1568,14.45,112.9,98.4,65.4,0.121,13.78,105.9,92.2,67.2,0.086,0,1
1569,14.45,112.9,98.4,65.4,0.121,-7.65,97.0,104.6,64.4,-0.064,0,1
1570,14.45,112.9,98.4,65.4,0.121,-3.82,107.7,111.5,69.6,0.1,1,1
1571,14.45,112.9,98.4,65.4,0.121,-15.18,96.9,112.1,66.7,0.075,1,1
1572,14.45,112.9,98.4,65.4,0.121,19.53,110.1,90.6,63.6,0.039,1,1
1573,14.45,112.9,98.4,65.4,0.121,13.86,109.7,95.8,65.6,-0.087,0,1
1574,14.45,112.9,98.4,65.4,0.121,-8.48,95.5,104.0,63.2,0.068,1,1
1575,14.45,112.9,98.4,65.4,0.121,17.07,103.4,86.3,65.4,-0.003,-1,0
1576,14.45,112.9,98.4,65.4,0.121,12.63,109.8,97.1,66.8,-0.133,1,1
1577,14.45,112.9,98.4,65.4,0.121,-10.62,98.9,109.5,65.4,-0.007,-1,1
1578,14.45,112.9,98.4,65.4,0.121,0.73,106.6,105.9,70.9,-0.04,1,1
1579,14.45,112.9,98.4,65.4,0.121,-8.48,95.5,104.0,63.2,0.068,-1,1
1580,14.45,112.9,98.4,65.4,0.121,4.55,106.6,102.0,70.2,-0.035,1,1
1581,14.45,112.9,98.4,65.4,0.121,8.79,107.5,98.7,66.2,-0.02,1,0
1582,14.45,112.9,98.4,65.4,0.121,11.94,109.1,97.2,66.1,0.056,-1,0
1583,14.45,112.9,98.4,65.4,0.121,17.07,103.4,86.3,65.4,-0.003,1,1
1584,14.45,112.9,98.4,65.4,0.121,4.55,106.6,102.0,70.2,-0.035,-1,1
1585,14.45,112.9,98.4,65.4,0.121,11.14,105.5,94.4,61.8,-0.052,1,1
1586,14.45,112.9,98.4,65.4,0.121,15.14,107.5,92.4,64.4,0.029,-1,1
1587,14.45,112.9,98.4,65.4,0.121,0.73,106.6,105.9,70.9,-0.04,-1,1
1588,14.45,112.9,98.4,65.4,0.121,8.79,107.5,98.7,66.2,-0.02,-1,0
1589,14.45,112.9,98.4,65.4,0.121,11.94,109.1,97.2,66.1,0.056,1,1
1590,14.45,112.9,98.4,65.4,0.121,12.63,109.8,97.1,66.8,-0.133,-1,1
1591,14.45,112.9,98.4,65.4,0.121,15.14,107.5,92.4,64.4,0.029,1,1
1592,14.45,112.9,98.4,65.4,0.121,12.63,109.8,97.1,66.8,-0.133,0,1
1593,14.45,112.9,98.4,65.4,0.121,17.07,103.4,86.3,65.4,-0.003,0,0
1594,14.45,112.9,98.4,65.4,0.121,16.61,113.9,97.2,66.7,-0.019,0,0
1595,14.14,109.8,95.6,66.2,0.06,-16.2,93.9,110.2,64.9,0.029,1,1
1596,14.14,109.8,95.6,66.2,0.06,4.48,102.1,97.7,66.3,0.083,-1,1
1597,14.14,109.8,95.6,66.2,0.06,-2.96,104.4,107.4,70.2,0.072,-1,1
1598,14.14,109.8,95.6,66.2,0.06,-9.26,95.6,104.9,71.4,0.032,1,1
1599,14.14,109.8,95.6,66.2,0.06,0.6,100.4,99.8,68.0,-0.085,1,1
1600,14.14,109.8,95.6,66.2,0.06,17.07,103.4,86.3,65.4,-0.003,0,1
1601,14.14,109.8,95.6,66.2,0.06,3.86,107.3,103.5,66.2,-0.121,1,1
1602,14.14,109.8,95.6,66.2,0.06,14.46,107.7,93.3,66.3,-0.084,-1,1
1603,14.14,109.8,95.6,66.2,0.06,-7.95,101.2,109.2,70.9,-0.12,1,1
1604,14.14,109.8,95.6,66.2,0.06,0.77,103.3,102.6,70.9,0.109,1,1
1605,14.14,109.8,95.6,66.2,0.06,3.13,99.4,96.3,65.2,-0.005,1,1
1606,14.14,109.8,95.6,66.2,0.06,1.2,100.4,99.2,68.0,-0.021,0,1
1607,14.14,109.8,95.6,66.2,0.06,2.38,100.5,98.2,64.1,-0.048,-1,1
1608,14.14,109.8,95.6,66.2,0.06,6.09,105.2,99.1,65.8,0.075,-1,0
1609,14.14,109.8,95.6,66.2,0.06,-5.36,105.4,110.8,66.6,-0.108,1,1
1610,14.14,109.8,95.6,66.2,0.06,10.33,110.0,99.6,67.9,0.014,1,0
1611,14.14,109.8,95.6,66.2,0.06,10.64,106.5,95.9,67.4,0.041,-1,1
1612,14.14,109.8,95.6,66.2,0.06,3.86,107.3,103.5,66.2,-0.121,-1,1
1613,14.14,109.8,95.6,66.2,0.06,7.94,101.2,93.2,67.3,0.005,1,1
1614,14.14,109.8,95.6,66.2,0.06,6.09,105.2,99.1,65.8,0.075,1,0
1615,14.14,109.8,95.6,66.2,0.06,2.38,100.5,98.2,64.1,-0.048,1,1
1616,14.14,109.8,95.6,66.2,0.06,7.94,101.2,93.2,67.3,0.005,-1,1
1617,14.14,109.8,95.6,66.2,0.06,25.96,118.6,92.6,72.2,0.048,-1,0
1618,14.14,109.8,95.6,66.2,0.06,-10.97,95.0,106.0,68.2,-0.048,1,1
1619,14.14,109.8,95.6,66.2,0.06,24.26,115.9,91.7,65.2,-0.029,1,1
1620,14.14,109.8,95.6,66.2,0.06,5.17,104.1,98.9,69.5,0.078,1,1
1621,14.14,109.8,95.6,66.2,0.06,14.46,107.7,93.3,66.3,-0.084,1,1
1622,14.14,109.8,95.6,66.2,0.06,-5.36,105.4,110.8,66.6,-0.108,-1,1
1623,14.14,109.8,95.6,66.2,0.06,10.33,110.0,99.6,67.9,0.014,-1,1
1624,14.14,109.8,95.6,66.2,0.06,25.96,118.6,92.6,72.2,0.048,1,0
1625,14.14,109.8,95.6,66.2,0.06,24.26,115.9,91.7,65.2,-0.029,-1,0
1626,14.14,109.8,95.6,66.2,0.06,5.17,104.1,98.9,69.5,0.078,0,1
1627,14.14,109.8,95.6,66.2,0.06,24.26,115.9,91.7,65.2,-0.029,0,0
1628,14.14,109.8,95.6,66.2,0.06,14.8,113.9,99.1,67.7,0.088,0,0
1629,14.04,107.0,92.9,67.2,-0.02,-13.6,93.7,107.4,69.2,0.025,1,1
1630,14.04,107.0,92.9,67.2,-0.02,-11.34,92.8,104.1,67.0,0.001,1,1
1631,14.04,107.0,92.9,67.2,-0.02,13.07,110.3,97.2,73.6,-0.101,1,1
1632,14.04,107.0,92.9,67.2,-0.02,-1.15,101.5,102.6,69.6,-0.022,1,1
1633,14.04,107.0,92.9,67.2,-0.02,-9.2,93.3,102.5,63.7,-0.002,1,1
1634,14.04,107.0,92.9,67.2,-0.02,-5.74,101.2,106.9,72.3,-0.017,1,1
1635,14.04,107.0,92.9,67.2,-0.02,11.45,115.4,104.0,67.6,-0.065,-1,0
1636,14.04,107.0,92.9,67.2,-0.02,2.83,105.8,102.9,71.2,-0.057,1,1
1637,14.04,107.0,92.9,67.2,-0.02,15.34,109.3,94.0,66.5,0.105,-1,0
1638,14.04,107.0,92.9,67.2,-0.02,-11.55,94.2,105.7,62.2,0.06,1,1
1639,14.04,107.0,92.9,67.2,-0.02,15.25,112.4,97.2,65.6,0.017,0,1
1640,14.04,107.0,92.9,67.2,-0.02,-2.09,100.9,103.0,64.1,-0.004,1,1
1641,14.04,107.0,92.9,67.2,-0.02,9.31,105.3,96.0,62.0,-0.037,-1,0
1642,14.04,107.0,92.9,67.2,-0.02,16.24,115.5,99.3,65.0,-0.017,1,1
1643,14.04,107.0,92.9,67.2,-0.02,5.18,107.1,101.9,65.1,0.006,1,1
1644,14.04,107.0,92.9,67.2,-0.02,22.72,120.5,97.8,69.7,-0.061,-1,0
1645,14.04,107.0,92.9,67.2,-0.02,2.83,105.8,102.9,71.2,-0.057,-1,1
1646,14.04,107.0,92.9,67.2,-0.02,22.36,121.0,98.6,66.1,0.022,1,1
1647,14.04,107.0,92.9,67.2,-0.02,16.61,113.9,97.2,66.7,-0.019,1,0
1648,14.04,107.0,92.9,67.2,-0.02,9.31,105.3,96.0,62.0,-0.037,1,1
1649,14.04,107.0,92.9,67.2,-0.02,10.06,109.4,99.3,66.6,-0.035,-1,1
1650,14.04,107.0,92.9,67.2,-0.02,18.75,112.0,93.3,67.2,0.033,1,0
1651,14.04,107.0,92.9,67.2,-0.02,9.38,106.6,97.2,67.7,-0.077,-1,0
1652,14.04,107.0,92.9,67.2,-0.02,14.76,111.9,97.1,67.5,0.052,-1,0
1653,14.04,107.0,92.9,67.2,-0.02,15.34,109.3,94.0,66.5,0.105,1,0
1654,14.04,107.0,92.9,67.2,-0.02,16.24,115.5,99.3,65.0,-0.017,-1,0
1655,14.04,107.0,92.9,67.2,-0.02,10.06,109.4,99.3,66.6,-0.035,1,1
1656,14.04,107.0,92.9,67.2,-0.02,5.18,107.1,101.9,65.1,0.006,-1,1
1657,14.04,107.0,92.9,67.2,-0.02,10.82,106.9,96.1,64.9,0.001,1,0
1658,14.04,107.0,92.9,67.2,-0.02,22.36,121.0,98.6,66.1,0.022,-1,0
1659,14.04,107.0,92.9,67.2,-0.02,16.61,113.9,97.2,66.7,-0.019,0,1
1660,14.04,107.0,92.9,67.2,-0.02,18.75,112.0,93.3,67.2,0.033,0,1
1661,14.04,107.0,92.9,67.2,-0.02,22.72,120.5,97.8,69.7,-0.061,0,0
1662,14.04,107.0,92.9,67.2,-0.02,11.94,109.1,97.2,66.1,0.056,0,1
1663,14.04,107.0,92.9,67.2,-0.02,19.53,110.1,90.6,63.6,0.039,0,0
1664,13.86,109.7,95.8,65.6,-0.087,-13.57,90.2,103.8,67.7,-0.064,1,1
1665,13.86,109.7,95.8,65.6,-0.087,-6.67,100.2,106.8,65.3,0.026,1,1
1666,13.86,109.7,95.8,65.6,-0.087,-5.57,105.6,111.2,64.9,-0.019,1,1
1667,13.86,109.7,95.8,65.6,-0.087,4.35,103.4,99.1,64.8,0.024,1,1
1668,13.86,109.7,95.8,65.6,-0.087,3.59,103.0,99.4,67.0,0.001,0,0
1669,13.86,109.7,95.8,65.6,-0.087,9.45,108.1,98.7,66.8,0.061,0,1
1670,13.86,109.7,95.8,65.6,-0.087,-20.15,92.0,112.2,66.1,-0.065,1,1
1671,13.86,109.7,95.8,65.6,-0.087,5.18,107.1,101.9,65.1,0.006,1,0
1672,13.86,109.7,95.8,65.6,-0.087,14.45,112.9,98.4,65.4,0.121,0,0
1673,13.86,109.7,95.8,65.6,-0.087,1.6,101.5,99.9,67.3,0.062,1,1
1674,13.86,109.7,95.8,65.6,-0.087,11.02,113.9,102.9,64.8,-0.072,1,1
1675,13.86,109.7,95.8,65.6,-0.087,0.89,105.9,105.0,68.3,0.115,1,1
1676,13.86,109.7,95.8,65.6,-0.087,19.46,109.9,90.4,70.7,0.038,1,1
1677,13.86,109.7,95.8,65.6,-0.087,6.02,105.7,99.7,65.2,-0.07,-1,0
1678,13.86,109.7,95.8,65.6,-0.087,-3.99,106.7,110.6,68.6,-0.024,1,1
1679,13.86,109.7,95.8,65.6,-0.087,16.57,115.2,98.6,71.9,-0.022,1,1
1680,13.86,109.7,95.8,65.6,-0.087,12.67,110.2,97.6,65.4,-0.018,-1,0
1681,13.86,109.7,95.8,65.6,-0.087,6.02,105.7,99.7,65.2,-0.07,1,1
1682,13.86,109.7,95.8,65.6,-0.087,25.72,120.0,94.3,67.5,-0.043,-1,0
1683,13.86,109.7,95.8,65.6,-0.087,25.64,110.7,85.0,66.5,-0.031,-1,0
1684,13.86,109.7,95.8,65.6,-0.087,7.53,101.5,93.9,70.5,0.105,1,1
1685,13.86,109.7,95.8,65.6,-0.087,19.46,109.9,90.4,70.7,0.038,-1,0
1686,13.86,109.7,95.8,65.6,-0.087,25.1,111.5,86.4,67.4,0.029,1,0
1687,13.86,109.7,95.8,65.6,-0.087,18.65,107.3,88.7,68.6,-0.052,-1,0
1688,13.86,109.7,95.8,65.6,-0.087,16.57,115.2,98.6,71.9,-0.022,-1,0
1689,13.86,109.7,95.8,65.6,-0.087,3.01,104.1,101.1,65.6,-0.02,1,1
1690,13.86,109.7,95.8,65.6,-0.087,3.01,104.1,101.1,65.6,-0.02,-1,1
1691,13.86,109.7,95.8,65.6,-0.087,7.53,101.5,93.9,70.5,0.105,-1,0
1692,13.86,109.7,95.8,65.6,-0.087,12.27,107.2,94.9,67.8,-0.053,1,1
1693,13.86,109.7,95.8,65.6,-0.087,23.2,112.7,89.5,70.1,-0.021,1,0
1694,13.86,109.7,95.8,65.6,-0.087,15.69,109.1,93.4,66.7,-0.01,-1,0
1695,13.86,109.7,95.8,65.6,-0.087,7.53,101.5,93.9,70.5,0.105,0,1
1696,13.86,109.7,95.8,65.6,-0.087,25.1,111.5,86.4,67.4,0.029,0,0
